P1_decision,P2_decision,P3_decision,P4_decision,P5_decision,P6_decision,P7_decision,P8_decision,all_participants_reached_decision,atomicity_violation,completed,consistent,coordinator_decided,decision,decision_retries,finish_time,loss,mobile,msg_received,msg_sent,n_participants,partial_delivery,prepare_retries,protocol,seed,speed,timeouts,unresolved_participants,until,vote_yes_prob
,,,,,,,,False,False,False,True,False,,,,0.3,True,,11,8,False,,2PC,11,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,14,8,False,,2PC,12,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,12,8,False,,2PC,13,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,14,8,False,,2PC,14,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,13,8,False,,2PC,15,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,11,8,False,,2PC,16,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,13,8,False,,2PC,17,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,13,8,False,,2PC,18,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,11,8,False,,2PC,19,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,11,8,False,,2PC,20,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,12,8,False,,2PC,21,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,11,8,False,,2PC,22,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,12,8,False,,2PC,23,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,11,8,False,,2PC,24,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,15,8,False,,2PC,25,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,11,8,False,,2PC,26,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,12,8,False,,2PC,27,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,14,8,False,,2PC,28,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.3,True,,12,8,False,,2PC,29,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,10,8,False,,2PC,0,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,13,8,False,,2PC,1,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,10,8,False,,2PC,2,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,12,8,False,,2PC,3,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,12,8,False,,2PC,4,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,12,8,False,,2PC,5,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,12,8,False,,2PC,6,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,13,8,False,,2PC,7,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,11,8,False,,2PC,8,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,10,8,False,,2PC,9,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,14,8,False,,2PC,10,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,11,8,False,,2PC,11,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,14,8,False,,2PC,12,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,11,8,False,,2PC,13,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,13,8,False,,2PC,14,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,13,8,False,,2PC,15,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,11,8,False,,2PC,16,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,13,8,False,,2PC,17,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,12,8,False,,2PC,18,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,11,8,False,,2PC,19,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,11,8,False,,2PC,20,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,12,8,False,,2PC,21,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,11,8,False,,2PC,22,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,11,8,False,,2PC,23,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,11,8,False,,2PC,24,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,15,8,False,,2PC,25,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,10,8,False,,2PC,26,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,13,8,False,,2PC,27,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,13,8,False,,2PC,28,0.8,,8,80.0,1.0
,,,,,,,,False,False,False,True,False,,,,0.4,True,,12,8,False,,2PC,29,0.8,,8,80.0,1.0
ABORT,,,,,,,,False,False,False,False,False,,2,,0.0,True,4,19,3,False,2,2PC_RETRY,0,0.8,6,2,80.0,1.0
ABORT,,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,7,20,3,False,2,2PC_RETRY,1,0.8,6,1,80.0,1.0
ABORT,ABORT,,,,,,,False,False,False,False,False,,2,,0.0,True,6,21,3,False,2,2PC_RETRY,2,0.8,6,1,80.0,1.0
ABORT,,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,6,16,3,False,2,2PC_RETRY,3,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,12,23,3,False,2,2PC_RETRY,4,0.8,6,0,80.0,1.0
,,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,4,18,3,False,2,2PC_RETRY,5,0.8,6,2,80.0,1.0
,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,5,18,3,False,2,2PC_RETRY,6,0.8,6,1,80.0,1.0
ABORT,ABORT,,,,,,,False,False,False,False,False,,2,,0.0,True,8,17,3,False,2,2PC_RETRY,7,0.8,6,1,80.0,1.0
,,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,3,18,3,False,2,2PC_RETRY,8,0.8,6,2,80.0,1.0
,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,5,17,3,False,2,2PC_RETRY,9,0.8,6,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,False,False,,2,,0.0,True,12,19,3,False,2,2PC_RETRY,10,0.8,5,0,80.0,1.0
ABORT,,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,8,18,3,False,2,2PC_RETRY,11,0.8,6,1,80.0,1.0
ABORT,,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,9,19,3,False,2,2PC_RETRY,12,0.8,6,1,80.0,1.0
,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,5,18,3,False,2,2PC_RETRY,13,0.8,6,1,80.0,1.0
,,,,,,,,False,False,False,True,False,,2,,0.0,True,2,17,3,False,2,2PC_RETRY,14,0.8,6,3,80.0,1.0
,,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,3,18,3,False,2,2PC_RETRY,15,0.8,6,2,80.0,1.0
,ABORT,,,,,,,False,False,False,False,False,,2,,0.0,True,5,20,3,False,2,2PC_RETRY,16,0.8,6,2,80.0,1.0
,,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,3,19,3,False,2,2PC_RETRY,17,0.8,6,2,80.0,1.0
ABORT,ABORT,,,,,,,False,False,False,False,False,,2,,0.0,True,8,15,3,False,2,2PC_RETRY,18,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.576528399619548,0.0,True,11,17,3,False,2,2PC_RETRY,19,0.8,5,0,80.0,1.0
,,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,6,20,3,False,2,2PC_RETRY,20,0.8,6,2,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.729928894777586,0.0,True,8,16,3,False,2,2PC_RETRY,21,0.8,5,0,80.0,1.0
,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,5,21,3,False,2,2PC_RETRY,22,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,7,18,3,False,2,2PC_RETRY,23,0.8,6,0,80.0,1.0
,,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,4,19,3,False,2,2PC_RETRY,24,0.8,6,2,80.0,1.0
ABORT,,ABORT,,,,,,False,False,False,False,False,,2,,0.0,True,11,22,3,False,2,2PC_RETRY,25,0.8,6,1,80.0,1.0
,,,,,,,,False,False,False,True,False,,2,,0.0,True,2,19,3,False,2,2PC_RETRY,26,0.8,6,3,80.0,1.0
,ABORT,,,,,,,False,False,False,False,False,,2,,0.0,True,4,17,3,False,2,2PC_RETRY,27,0.8,6,2,80.0,1.0
COMMIT,COMMIT,,,,,,,False,False,False,False,False,,2,,0.0,True,12,17,3,False,1,2PC_RETRY,28,0.8,4,1,80.0,1.0
COMMIT,,COMMIT,,,,,,False,False,False,False,False,,2,,0.0,True,10,20,3,False,2,2PC_RETRY,29,0.8,5,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,1,14.02451178292089,0.1,True,13,19,3,False,2,2PC_RETRY,0,0.8,4,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,2,10.04,0.1,True,13,17,3,False,1,2PC_RETRY,1,0.8,3,0,80.0,1.0
,COMMIT,COMMIT,,,,,,False,False,False,False,False,,2,,0.1,True,11,20,3,False,2,2PC_RETRY,2,0.8,5,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.1,True,11,22,3,False,2,2PC_RETRY,3,0.8,6,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,0,5.991688283000069,0.1,True,13,14,3,False,1,2PC_RETRY,4,0.8,1,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,False,False,,2,,0.1,True,13,20,3,False,1,2PC_RETRY,5,0.8,4,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.582443763654865,0.1,True,12,19,3,False,2,2PC_RETRY,6,0.8,5,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,0,4.906332858644001,0.1,True,12,12,3,False,0,2PC_RETRY,7,0.8,0,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.020000000000003,0.1,True,12,18,3,False,2,2PC_RETRY,8,0.8,5,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,2,10.04,0.1,True,14,18,3,False,1,2PC_RETRY,9,0.8,3,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.020000000000003,0.1,True,12,17,3,False,2,2PC_RETRY,10,0.8,5,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,1,7.904889073638863,0.1,True,14,16,3,False,1,2PC_RETRY,11,0.8,2,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,False,False,,2,,0.1,True,12,15,3,False,0,2PC_RETRY,12,0.8,3,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,0,8.386874561184676,0.1,True,13,15,3,False,1,2PC_RETRY,13,0.8,1,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,1,10.04,0.1,True,14,17,3,False,2,2PC_RETRY,14,0.8,3,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,False,False,,2,,0.1,True,11,17,3,False,2,2PC_RETRY,15,0.8,5,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,1,6.604631384267754,0.1,True,12,14,3,False,0,2PC_RETRY,16,0.8,1,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,0,12.983639070780235,0.1,True,13,18,3,False,2,2PC_RETRY,17,0.8,3,0,80.0,1.0
,COMMIT,COMMIT,,,,,,False,False,False,False,False,,2,,0.1,True,11,16,3,False,1,2PC_RETRY,18,0.8,4,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,1,5.676987018221963,0.1,True,12,13,3,False,0,2PC_RETRY,19,0.8,1,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,1,11.328014601881533,0.1,True,14,19,3,False,2,2PC_RETRY,20,0.8,3,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,1,13.02,0.1,True,12,17,3,False,2,2PC_RETRY,21,0.8,4,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.020000000000003,0.1,True,8,18,3,False,2,2PC_RETRY,22,0.8,5,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,2,8.812090702834546,0.1,True,12,15,3,False,0,2PC_RETRY,23,0.8,2,0,80.0,1.0
ABORT,ABORT,,,,,,,False,False,False,False,False,,2,,0.1,True,6,19,3,False,2,2PC_RETRY,24,0.8,6,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,2,9.198740985931611,0.1,True,12,14,3,False,0,2PC_RETRY,25,0.8,2,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,1,12.924500633307755,0.1,True,12,18,3,False,2,2PC_RETRY,26,0.8,3,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,1,13.02,0.1,True,13,17,3,False,2,2PC_RETRY,27,0.8,4,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,2,10.04,0.1,True,13,16,3,False,1,2PC_RETRY,28,0.8,3,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,1,6.2477545414559135,0.1,True,13,14,3,False,0,2PC_RETRY,29,0.8,1,0,80.0,1.0
,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.2,True,11,23,3,False,2,2PC_RETRY,0,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.53137704600006,0.2,True,13,21,3,False,2,2PC_RETRY,1,0.8,5,0,80.0,1.0
,COMMIT,COMMIT,,,,,,False,False,False,False,False,,2,,0.2,True,11,20,3,False,2,2PC_RETRY,2,0.8,5,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.2,True,11,22,3,False,2,2PC_RETRY,3,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,1,13.02,0.2,True,13,19,3,False,2,2PC_RETRY,4,0.8,4,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.2,True,10,18,3,False,2,2PC_RETRY,5,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.2,True,13,25,3,False,2,2PC_RETRY,6,0.8,6,0,80.0,1.0
,COMMIT,,,,,,,False,False,False,False,False,,2,,0.2,True,8,19,3,False,2,2PC_RETRY,7,0.8,5,2,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.2,True,11,22,3,False,2,2PC_RETRY,8,0.8,6,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,False,False,,2,,0.2,True,13,21,3,False,2,2PC_RETRY,9,0.8,5,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,2,12.418160821343378,0.2,True,13,17,3,False,1,2PC_RETRY,10,0.8,3,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,2,10.904889073638863,0.2,True,14,18,3,False,1,2PC_RETRY,11,0.8,3,0,80.0,1.0
COMMIT,COMMIT,,,,,,,False,False,False,False,False,,2,,0.2,True,10,13,3,False,0,2PC_RETRY,12,0.8,3,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,1,10.04,0.2,True,13,17,3,False,2,2PC_RETRY,13,0.8,3,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,1,14.65094812021827,0.2,True,13,18,3,False,2,2PC_RETRY,14,0.8,4,0,80.0,1.0
,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.2,True,9,21,3,False,2,2PC_RETRY,15,0.8,6,1,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,False,False,,2,,0.2,True,11,19,3,False,1,2PC_RETRY,16,0.8,4,0,80.0,1.0
ABORT,ABORT,,,,,,,False,False,False,False,False,,2,,0.2,True,10,19,3,False,2,2PC_RETRY,17,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.2,True,10,17,3,False,2,2PC_RETRY,18,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.2,True,10,16,3,False,2,2PC_RETRY,19,0.8,6,0,80.0,1.0
COMMIT,,COMMIT,,,,,,False,False,False,False,False,,2,,0.2,True,14,22,3,False,2,2PC_RETRY,20,0.8,5,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,1,13.02,0.2,True,12,17,3,False,2,2PC_RETRY,21,0.8,4,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.020000000000003,0.2,True,8,18,3,False,2,2PC_RETRY,22,0.8,5,0,80.0,1.0
COMMIT,,COMMIT,,,,,,False,False,False,False,False,,2,,0.2,True,10,14,3,False,0,2PC_RETRY,23,0.8,3,1,80.0,1.0
ABORT,ABORT,,,,,,,False,False,False,False,False,,2,,0.2,True,6,21,3,False,2,2PC_RETRY,24,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,1,14.796595276861092,0.2,True,12,17,3,False,2,2PC_RETRY,25,0.8,4,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,1,12.924500633307755,0.2,True,12,18,3,False,2,2PC_RETRY,26,0.8,3,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.2,True,10,18,3,False,2,2PC_RETRY,27,0.8,6,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,2,10.04,0.2,True,13,16,3,False,1,2PC_RETRY,28,0.8,3,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,1,13.154679568518633,0.2,True,13,17,3,False,2,2PC_RETRY,29,0.8,4,0,80.0,1.0
ABORT,ABORT,,,,,,,False,False,False,False,False,,2,,0.3,True,7,20,3,False,2,2PC_RETRY,0,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.395584652017828,0.3,True,11,19,3,False,2,2PC_RETRY,1,0.8,5,0,80.0,1.0
ABORT,,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,8,24,3,False,2,2PC_RETRY,2,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.725352288377824,0.3,True,10,22,3,False,2,2PC_RETRY,3,0.8,5,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.020000000000003,0.3,True,14,24,3,False,2,2PC_RETRY,4,0.8,5,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,8,18,3,False,2,2PC_RETRY,5,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,9,23,3,False,2,2PC_RETRY,6,0.8,6,0,80.0,1.0
,COMMIT,,,,,,,False,False,False,False,False,,2,,0.3,True,8,19,3,False,2,2PC_RETRY,7,0.8,5,2,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,8,21,3,False,2,2PC_RETRY,8,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,12,22,3,False,2,2PC_RETRY,9,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.849195051862086,0.3,True,11,20,3,False,2,2PC_RETRY,10,0.8,5,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,True,False,True,True,True,COMMIT,2,10.904889073638863,0.3,True,14,18,3,False,1,2PC_RETRY,11,0.8,3,0,80.0,1.0
COMMIT,COMMIT,COMMIT,,,,,,False,False,False,False,False,,2,,0.3,True,12,17,3,False,0,2PC_RETRY,12,0.8,3,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,9,16,3,False,2,2PC_RETRY,13,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,1,14.65094812021827,0.3,True,13,18,3,False,2,2PC_RETRY,14,0.8,4,0,80.0,1.0
ABORT,,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,9,21,3,False,2,2PC_RETRY,15,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.55973035384152,0.3,True,10,21,3,False,2,2PC_RETRY,16,0.8,5,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,11,22,3,False,2,2PC_RETRY,17,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,10,17,3,False,2,2PC_RETRY,18,0.8,6,0,80.0,1.0
ABORT,,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,10,17,3,False,2,2PC_RETRY,19,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,13,25,3,False,2,2PC_RETRY,20,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.930112351673955,0.3,True,12,20,3,False,2,2PC_RETRY,21,0.8,5,0,80.0,1.0
ABORT,,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,6,17,3,False,2,2PC_RETRY,22,0.8,6,1,80.0,1.0
COMMIT,,COMMIT,,,,,,False,False,False,False,False,,2,,0.3,True,10,14,3,False,0,2PC_RETRY,23,0.8,3,1,80.0,1.0
,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.3,True,6,19,3,False,2,2PC_RETRY,24,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,1,14.796595276861092,0.3,True,12,17,3,False,2,2PC_RETRY,25,0.8,4,0,80.0,1.0
,ABORT,,,,,,,False,False,False,False,False,,2,,0.3,True,5,20,3,False,2,2PC_RETRY,26,0.8,6,2,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.020000000000003,0.3,True,9,20,3,False,2,2PC_RETRY,27,0.8,5,0,80.0,1.0
,COMMIT,COMMIT,,,,,,False,False,False,False,False,,2,,0.3,True,11,15,3,False,1,2PC_RETRY,28,0.8,4,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,1,14.491185596409338,0.3,True,14,19,3,False,2,2PC_RETRY,29,0.8,4,0,80.0,1.0
ABORT,,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,6,21,3,False,2,2PC_RETRY,0,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.395584652017828,0.4,True,11,19,3,False,2,2PC_RETRY,1,0.8,5,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,8,25,3,False,2,2PC_RETRY,2,0.8,6,0,80.0,1.0
ABORT,,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,8,21,3,False,2,2PC_RETRY,3,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,2,16.674623378266695,0.4,True,12,22,3,False,2,2PC_RETRY,4,0.8,5,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,8,18,3,False,2,2PC_RETRY,5,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,8,23,3,False,2,2PC_RETRY,6,0.8,6,0,80.0,1.0
ABORT,ABORT,,,,,,,False,False,False,False,False,,2,,0.4,True,10,17,3,False,2,2PC_RETRY,7,0.8,6,1,80.0,1.0
,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,9,19,3,False,2,2PC_RETRY,8,0.8,6,1,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,12,24,3,False,2,2PC_RETRY,9,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,10,21,3,False,2,2PC_RETRY,10,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,11,21,3,False,2,2PC_RETRY,11,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,11,20,3,False,2,2PC_RETRY,12,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,True,False,True,True,True,ABORT,1,13.02,0.4,True,12,18,3,False,2,2PC_RETRY,13,0.8,4,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,11,18,3,False,2,2PC_RETRY,14,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,9,20,3,False,2,2PC_RETRY,15,0.8,6,0,80.0,1.0
ABORT,ABORT,ABORT,,,,,,False,False,False,False,False,,2,,0.4,True,9,21,3,False,2,2PC_RETRY,16,0.8,6,0,80.0,1.0
ABORT,,,,,,,,False,False,False,False,False,,2,,0.4,True,8,20,3,False,2,2PC_RETRY,17,0.8,6,2,80.0,1.0
ABORT,ABORT,,,,,,,False,False,False,False,False,,2,,0.4,True,8,18,3,False,2,2PC_RETRY,18,0.8,6,1,80.0,1.0
